fileName,story,gruen score,grammaticality_score,redundancy_score,focus_score
samples-66900,"A Young Monk Wanted to Have a Goose A hermit once took a young monk to the city. He had raised him since childhood, and the old monk now wanted put the young one to a test. Arriving in the city, they saw a number of women walking to and fro. Filled with amazement, the young monk stared at them with calf's eyes. Until now he had never seen a woman, for since his earliest childhood he had been raised in a monastery. He asked the old monk what these things were. The old monk answered, saying, ""They are geese. "" The women were wearing white veils and white cloaks. The young monk left good enough alone and said nothing more. Afterward, when the two were back at their monastery, the young monk began to cry bitterly. The old monk asked him why he was crying. The young monk replied, ""Father, why should I not be crying! I wanted every so badly to have a goose!""",0.48090378606039785,0.7809037860603978,-0.2,-0.1
samples-66900,"How the First Head Was Taken One day the Moon, who was a woman named Kabigat, sat out in the yard making a large copper pot. The copper was still soft and pliable like clay, and the woman squatted on the ground with the heavy pot against her knees while she patted and shaped it. Now while she was working a son of Cal-chal, the Sun, came by and stopped to watch her mold the form. Against the inside of the jar she pressed a stone, while on the outside with a wooden paddle dripping with water she pounded and slapped until she had worked down the bulges and formed a smooth surface. The boy was greatly interested in seeing the jar grow larger, more beautiful, and smoother with each stroke, and he stood still for some time. Suddenly the Moon looked up and saw him watching her. Instantly she struck him with her paddle, cutting off his head. Now the Sun was not near, but he knew as soon as the Moon had cut off his son's head. And hurrying to the spot, he put the boy's head back on, and he was alive again. Then the Sun said to the Moon, ""You cut off my son's head, and because you",0.6937173036601997,0.6937173036601997,0.0,0.0
samples-66500,"smuggled his father away, leaving him a beggar to care for. Soon afterward the father was old, and the son had grown very fond of him. One evening, when the son was engaged in conversation with a tailor, the tailor suddenly exclaimed, ""If I had a large sum of money, I would build a church for me at Kallundborg by next year. "" The following year he returned to the subject of church building, and said, ""Let the price be now what it is, but if you don't come to the place by next year, I will go and build it myself. "" On this the tailor assented, and the church was finished. In the roof he had a platform, under which the harpsters had to stand during the night. The next morning he went before the sun to build the church's tower. He had already succeeded in capturing two ladies, but they had died of fear. After he had waited a long while, one of them spoke to him of her desire to be his, and said, ""If I had a large sum of money, I would build a church for me at Kallundborg by next year. "" The year following brought forth a new tower, which struck the lightning and became a fiery tower in the still night. Believers say that the devil remained long in mid-tourage, and that the still night was ushered in by him. After he had completed his work, he met the sun, which was just sinking behind the clouds, and said, ""Sun, I am about to leave you forever; I leave you, that is, in earthly matters, and I bring you before me. "" The devil was not able to resist the temptation to take the first bite of bread, and so made a pact with the sun, that he should quickly reach the top of the tree, and give it a sun, so that it might shine in the still night. He reached the top, and when he looked round he observed that the maiden was standing on the bank, and said, ""I can't seem to get onto your horse. "" But she was only too glad to have the contest put off for a time, and leaning on the tail of his horse, he quickly mounted and rode away with her. In time he reached Lausitz, and in the intervening years had passed according to the prophecies of his forebears. He came to the ancient home of the Wrangels, and in a wonderful burst of laughter rushed homeward with rejoicing. Many years later he narrated, from his prison sentence, that when he first arrived in the world he was about to sacrifice himself, but from the cleverness of the woman, who was just sitting down to eat a goose, he was persuaded to come and die for her. Next evening he related this experience in a tavern in Erfurt. The king, who was present, asked him if he had remembered the king when he arrived in the world. ""I remember him very well,"" he said. ""He was very rich, but alas,"" added the king, ""now I am even richer. "" He then mentioned a fine castle which he had built in heaven. ""If I could have this castle,"" said the barber, ""I would be the happiest man alive!"" The next time he saw the king, he was taken back in heaven by his barber-butler, who was standing beside a Mount Kailhøi, on the opposite side of the table, while seated on the ground. Mount Kailhøi is a mountain which opens up into the sky, and which has been called by the people the Stoppie Mount. The close resemblance of this person and the snake around which the snake had wrapped its body, if I understand rightly, was due to the wish which the snake had so rashly and wantonly spoken. The king, impressed by this evidence, decreed that both should receive their liberty.",0.5538351377950563,0.7538351377950563,-0.2,0.0
samples-66500,"Links to related sites Contents Arthur's Conception and Birth After this victory [over a Saxon army led by Octa and Eosa] Uther [King of Britain] repaired to the city of Alclud, where he settled the affairs of that province, and restored peace everywhere. He also made a progress round all the countries of the Scots, and tamed the fierceness of that rebellious people, by such a strict administration of justice, as none of his predecessors had exercised before, so that in his time offenders were everywhere under great terror, since they were sure of being punished without mercy. At last, when he had established peace in the northern provinces, he went to London, and commanded Octa and Eosa to be kept in prison there. The Easter following he ordered all the nobility of the kingdom to meet him at that city, in order to celebrate that great festival; in honour of which he designed to wear his crown. The summons was everywhere obeyed, and there was a great concourse from all cities to celebrate the day",0.7696800101635635,0.7696800101635635,0.0,0.0
samples-72800,"the house one of them said, ""Let us sit in the mosque, whilst one of us goes and buys us what we may eat. "" So they sat down in the mosque and one of them arose and entered the house. He was hot, but with all his fingers he could not so much as stir. The other two sat down in the booths, and one of them, who was the biggest, said, ""Let us sit in the mosque, whilst one of us goes and buys us what we may eat. "" So they sat down in the booths and one of them arose and entered the house. He was hot, but with all his fingers he could not so much as stir. The other two sat down in the booths and one of them arose and entered the house. He was cold, but with all his fingers he could not so much as stir. So they went and talked, and the longer they talked the more they fancied that they were in the midst of a warm farmhouse, where they were very well received. And as they kept on talking, and no one took notice of them, they got on very lightly, and soon swelled till they were as large as full moons. And those who were in look at the trough, among the thieves, saw them bigger than before, and heard them with admiration, and desired them to tell what had become of their companions. But they were so much feared and shied away that not one would tell what had become of them. But they would not stay silent, but ran off, leaving their young brother to his fate. And so he grew up, and became a fine man.",0,0.733672199287455,-2.8000000000000003,0.0
samples-72800,"The Hodja as Envoy to the Kurds The Hodja was sent to the Kurds as an envoy. Immediately upon his arrival he was invited to a banquet. He put on his fur coat and went. In the middle of the conversation he suddenly let a fart. They said to him, ""It is scandalous to fart like that. "" ""What?"" he replied. ""How was I to know that the Kurds would understand when I farted in Turkish?""",0.7167709533657347,0.7167709533657347,0.0,0.0
samples-72800,"How Till Eulenspiegel Became a Furrier's Apprentice It was mid winter when Till Eulenspiegel arrived at Ascherleben. Times were hard, but finally he found a furrier who was willing to take on an apprentice, and he was put to work sewing pelts. Not being accustomed to the smell of the curing hides, he said, ""Pew! Pew! You are as white as chalk, but stink like dung!"" The furrier said, ""If you don't like the smell, then why are you a furrier's apprentice? It's a natural smell. It's only wool. "" Eulenspiegel said nothing, but thought, ""One bad thing can drive another bad thing away. "" Then he let such a sour fart that the furrier and his wife had to stop working. The furrier said, ""If you have to fart like that, then go out into the courtyard. There you can fart as much as you like. "" Eulenspiegel answered, ""A fart is more natural and healthier than the stench of your sheep pelts. "" The furrier said, ""Healthy or not, if you want to fart, then go outside. "" Eulenspiegel said, ""Master, it would do no good, because farts don't like the cold. They are used to being in a warm place. That's why if you let a fart it always rushes for your nose. It goes from one warm place to another. "" The furrier said nothing, for he could see that Eulenspiegel knew nothing of the furrier trade and was a rogue at that. And he sent him on his way.",0.5762702082753624,0.7762702082753623,-0.2,0.0
samples-72800,"Deceiving the Devil There were once three happy-go-lucky fellows who made a pact with the devil, promising their souls to him on a certain date if he would make them rich. A further condition was that he would have to grant them one last wish when he came to get them. The devil agreed to this. The first man hauled gigantic stone blocks down from a mountain from morning until evening, and when his time was up and the devil came to get him, he told the devil to replace all the stones back on the mountain within one day. But the devil did not need a day; he finished the task in five minutes and took him away. Then the devil came for the second fellow, who following the pact had gone immediately to a tavern where he joyfully spent every day eating and drinking to his heart's content, for he had all the money he could use. When he saw the devil coming he was full of good cheer and made no sign of getting ready to leave. The latter told him to make haste, for his time was up. The fellow said, ""Now, now, I still have some time. My hour hasn't come yet. "" Walking back",0.7830191213976253,0.7830191213976253,0.0,0.0
samples-28800,"of that house has become so poor that they cannot even look at their own properties. "" The widow did not allow herself to be driven from her old home. She went with her husband to the head of the house, and complained of being sick. The son would not believe her; and when she went into the house again, she found the pitcher, with its arms and legs, on her husband's head, and the blanket on the floor. Then she remembered the words of her husband, and came back into the house. Now, the husband had a master artisan make two copies of the valued ring, and he placed them in two leather sacks. One sack he gave to the woman to lie down in, and became the owner of that sack. The second sack he gave to the mongoose to eat. The woman noticed this, and she insisted that the two bags be opened. The man opened the first sack, and the magpye saw that the nix was carrying a stone through it. It suddenly saw the sack vanish, and the nix flew happily back out through the air.",0.5650849969015974,0.7650849969015974,-0.2,0.0
samples-28800,"The Wild Huntsman on Buller Mountain In the Skrzynka Woods, which are part of Wyrth Forest in the Stargardt region, there is a high mountain named Buller Mountain. The Wild Huntsman frequents this mountain on St. Bartholomew's Night [August 24]. Many people have experienced how he rides through the woods with a frightful clamor. One time the head forester of the district was passing through these woods on this night, and he heard the noise. In the belief that he was pursuing some poachers, he followed the sound. Although he exerted himself to the utmost, he was unable to overtake the huntsmen, and he uttered a blasphemous curse. Suddenly there was a frightful commotion above his head. He heard the words ""Here is something for you from our hunt!"" and a human leg was thrown into his carriage.",0.8219578781543317,0.8219578781543317,0.0,0.0
samples-28800,"The Wild Huntsman In the falltime when the people around Neubistritz are laying flax in the ponds late at evening they hear the wild hunt. In the woods near the ponds a terrible commotion commences: trees crack; dogs bark; and everywhere ""haho! haho!"" sounds forth up and down. Then the people rush homeward from the fields, for anyone who gets caught up in the wild hunt can go no further against the storm and wind. If anyone calls back ""haho,"" that evening the wild huntsman will throw the hind quarter of a horse through his window. It gives off a horrible smell, and one cannot get rid of it. However often one throws it away, it always reappears in the same place. But if one cooks it and buries it beneath the roof drain, it will disappear as soon as raindrops fall on it. (Dr. Ruschko from Neubistritz) Forester Grünwald from Studena tells that he once saw the wild hunt passing over him. Instead of throwing himself to the ground he fired his gun at them. A terrible bang followed, and a large owl fell wounded at his feet. (B. Pick from Studena) In Schönlinde the wild huntsman is called Banditterch (Berndietrich). He is said to conduct his hunt with wood-dogs [wolves] in Schweinsgründen and in Budersdorf. (A. Stellzig from Schönlinde) In the Braunau district he is called the forest huntsman. On certain days he rides around in the wooods with four fiery dogs. Four glowing chickens run ahead of him, which are said to be deceased souls from hell. (F. Kahler from Braunau) In the Riesengebirge Mountains they say that the wild huntsman's followers are Frederick the Great's Prussian soldiers who were killed there. Every year on certain days they are said to rise up and attempt to return through the air to Prussia. However, they cannot find their way out of Bohemia and therefore turn around with horrible shouts. They kill anyone they meet who does not throw himself down with his face to the ground.",0.7735489118949681,0.7735489118949681,0.0,0.0
samples-28800,"Links to additional texts Contents Yorkshire Legends and Traditions of Wells Springs and wells of water have, in all lands and in all ages, been greatly valued, and in some regarded with a feeling of veneration little, if at all, short of worship. They have yielded their treasure to the sustenance and refreshment of man and beast, as age after age of the world's history has passed along, and have been centers around which village story and gossip have gathered for generation after generation. Little wonder, therefore, is it that legends and traditions abound concerning them. These are often extremely local, and therefore little known. The names alone, however, suggest much. The memory of the mythical gods, satyrs, and nymphs of the ancient heathen times lingers in a few",0.6840667957133146,0.6840667957133146,0.0,0.0
samples-31200,"gentle home-brewed beer; but one thing caused him to sigh sadly. ""Oh,"" he said, ""I know where the horse is. I saw him go by, riding round the lake and keeping watch for the horse; but it seemed to me that as he rode round the lake, he milked at it, and milked, and milked, till he quite killed it; and then he milked it again, and picked it up, and threw it into the lake, and milked it up and ran after the horse, and the horse ran after it, and ran, and ran, till it ran out of breath, and died; and I thought that that was very unlucky, that the girl fell from a horse when she was so close to being carried off by the fairies, and I regret to say that she was burnt by the fairies round her body, and had her body torn into pieces.",0.771657092326032,0.771657092326032,0.0,0.0
samples-31200,"The Girls and Their Suitors A girl who was engaged to marry a suitor often went to the place where the rites were held. She could not understand them, and they told her that those who had been summoned were not intended for her. After the death of the knight, his body was dragged from the grave by the soldiers. The girls who had been summoned heard the sad story, but they had not entered the castle. They were advised to stay, for they were promised that no harm would come to them. Then they heard loud laughter at the knight's tomb as the soldiers were passing by. They came to the grave with wet feet and hands, and they wanted to help him. So they hastened to his side and grabbed him as he hung down. They loaded a sword with which they killed him. He was buried in the year 1584 in the church at Frauendorf.",0.8243953818891259,0.8243953818891259,0.0,0.0
samples-31200,"The Bloody Children of the Jews Between about 1492 and 1500 in many areas of Germany, for example in Brandenburg and in Meissen, the Jews were committing all kinds of godless sins, especially the desecration of the holy sacrament. For this reason they were expelled from the country by their lords. Duke Bogislav of Pomerania was among those who expelled the Jews, many of whom at that time were living at Damm near Stettin, at Bart, and in all the small towns in the country. Among these Jews there were a man and a woman who had themselves baptized. The Duke allowed them to stay, and they moved to the vicinity of Lake Trieb. However, their baptism was only for the sake of appearance, and in reality they remained Jews. For this reason, they were visibly punished by God. Every time the woman gave birth to a child, it came to the earth with a bloody hand. Because the Christian women observed this, everyone shied away from them, and no one wanted to have anything to do with them. Therefore the Jew and his wife moved away from Lake Trieb, first to Lassahn, and then to Usedom. But the curse followed them wherever they went, until they finally underwent a spiritual conversion and confessed that previously they had remained Jews in their hearts.",0.6266787832653711,0.826678783265371,-0.2,0.0
samples-31200,"The Imprisoned Jew at Magdeburg At the time of Bishop Conrad of Magdeburg, who was born a Count of Sternberg, and who died in the year 1278, a Jew fell into a privy on a Saturday. Because it was the Sabbath, the Jews would not pull him out, nor would they allow Christians to do so, because the Jew would have had to help by grabbing hold with his hands. The Bishop was so outraged by this superstition that the following day, Sunday -- the Christian Sabbath, he decreed that the Jews would have to keep the Christian Sabbath as well. Thus the poor fool had to spend two days and two nights stuck in a privy.",0.7630408814372258,0.7630408814372258,0.0,0.0
samples-31200,"The Chapel of the Holy Body at Magdeburg In the year 1487 a thief broke into Saint Paul's Church in Magdeburg during the night and stole a box containing consecrated hosts, which were used for the sacrament. The next morning he took them to Saint Peter's Church, intending to place them on the altar there. However, he changed his mind and threw the sacrament into a puddle between the paving stones behind the churchyard. He turned the box over to the Jews. Now it happened that someone came by with a water cart that was used to carry water from the River Elbe for the purpose of beer brewing. The horses stopped when they came to the place where the sacrament was lying, and they would not proceed. The cart driver became aware of the sacrament lying there, and a miller, who just happened upon the scene, picked it up with his sword. They soon discovered who the thief was. He was captured in the clothing market with the Jews and was afterward dragged to death. In commemoration of this miracle, the citizens built a chapel where the sacrament had been found. The chapel was named the Chapel of the Holy Body. Inside",0.8646837310587687,0.8646837310587687,0.0,0.0
samples-41700,"dance out of the door, And left them all in despair, Faithless ayach dee, dee.",0.5334258914573144,0.5334258914573144,0.0,0.0
samples-41700,"The Hare and The Tortoise A hare was one day making fun of a tortoise for being so slow upon his feet. ""Wait a bit,"" said the tortoise. ""I'll run a race with you, and I'll wager that I win. "" ""Oh, well,"" replied the hare, who was much amused at the idea, ""let's try and see. "" And it was soon agreed that the fox should set a course for them and be the judge. When the time came both started off together, but the hare was soon so far ahead that he thought he might as well have a rest. So down he lay and fell fast asleep. Meanwhile the tortoise kept plodding on, and in time reached the goal. At last the hare woke up with a start and dashed on at his fastest, but only to find that the tortoise had already won the race. Slow and steady wins the race.",0.6079898215953663,0.7079898215953663,-0.1,0.0
samples-41700,"The Fox and the Snail One warm summer's day Master Fox was resting at Schwäg Meadow. He saw a snail next to him and immediately proposed a wager as to which of them could run faster to St. Gallen. ""You're on!"" said the snail, and set forth immediately -- a little slowly to be sure, for he was carrying his house with him on his back, as was his custom. The fox, in contrast, continued his rest, intending to start off in the cool of the evening, and he dozed off. The snail took advantage of this circumstance and secretly crept into the fox's thick bushy tail. As evening approached, the fox took off and surprised that the snail was nowhere to be seen. He presumed that he had covered a little bit of the course already. When he reached St. Gallen's gate and could still see nothing of the snail, he turned around proudly and called out tauntingly, ""Snail, are you coming soon?"" ""I'm already here!"" answered the snail, for without being seen, he had removed himself from the fox's tail and crept through the bottom of the gate. Thus the proud fox had to admit that he had lost.",0.6332409630978831,0.7332409630978831,-0.1,0.0
samples-41700,"The Frog and the Snail A frog entered into a wager with a snail as to which of them would be the first to reach the city. The frog, of course, believed that he would win the wager because he could travel so much faster than the snail. As they started out the frog made fun of the snail, saying, ""Don't crawl along so. Instead hop like I do; otherwise you will never win the wager. "" Then away he hopped. However, arriving at the city, he found that the gate was closed, and thus he had to wait until the next morning when the gate would be opened. In the meantime the snail crawled steadily onward, and she too finally arrived at the city. Of course, she also found the gate closed, but for her that was no obstacle. She simply crawled over it, and thus won the wager.",0.7478771343918282,0.7478771343918282,0.0,0.0
samples-41700,"Why Does the Buffalo Walk Slowly and Tread Gently? The Race of the Buffalo and the Hare. In olden times, so we are told by those who know best, there was constant strife between the hares and the buffaloes. Each of them contended for the honor of being the most swift footed. Both did run very fast, and neither would give in to the other. So it went on year after year, and there seemed to be no end to the strife. Tired of this constant fight, one day the hare said to the buffalo, ""Let us try a race together and settle this quarrel once for all. "" The buffalo was well contented with the proposal, and they agreed to race one another. When the day came, the hare, putting his ears back, started the race. He ran so fast that you might have seen through him away. But the buffalo was a match for him. He went thundering away, his hoofs splashing the mud and raising seas of mire. The earth shook at his furious tread. He soon overtook the breathless hare which was running, panting as fast as its little legs could carry it. Then a thought struck the hare, and he cried to the buffalo, ""Ho, friend! Take heed how you are thundering along. The earth is shaking, and if you are not careful, the earth will give way under you. See how it is rocking under your feet. "" When the buffalo heard the hare's story, he stopped still for a while bewildered, and then, being frightened, lest the earth should give way under him and he sink beneath, he checked his pace and began to walk slowly and tread gently. That was just what the hare had wanted, and pulling a long nose at the buffalo, he",0.6732992242261183,0.7732992242261183,-0.1,0.0
samples-45100,"The little fellow is just right! He really is a strain upon me! No, no. Stop that! You talk like an old man. No, no. I'll give you some good advice. Invite him to come over to the house, and he will hide himself in the hayloft. If you want to Buzzie, go and Door-steal him. "" So the two devils came over, and the good fellow knew that there was no chance of discovery. Then he saw that there was no chance of saving himself in the hayloft, and he took his journeyman to the Lord. When they reached the house, and the drunkard was still trying to get hold of the rope, the other master began to say to the drunkard, ""You have done it. You have killed yourself. "" Now the drunkard knew that it was his own fault! He had followed the Master expressly, and done all the hard work for him, and he had come alone. The drunkard knew that if he would take leave of the other master, he would be happy to stay with him and love him more.",0.3800814709626138,0.7800814709626138,-0.4,0.0
samples-45100,"The Old Man Who Became a Stone One day a poor woodcutter Neighbouring to a great mansion in the city of Curragraigue. He was dreadfully poor, and all his hopes were turned to waste. He was a great friend of mine, and I would never have been so bold as to kiss his wife. Moreover, I fear that she might have some mark or pretence in her hand. I mean, she might have a stone in her hand, or a shell in her lap, or a bit of brown bread and pieces of hazel. Just as I was about to leave the house, I put my hand into my pocket, and, earth-wise, it came out of my pocket into the river---into the very quickly. Just then the river began to burst, and all the water over broke off his foot. Thus the drunkard cried out in regret, ""Well, my bad luck, sh! I can't do better than mend my ways. For nisses are ways of doing misdeeds, become changelings, or kill you. "" One night, as he was returning home by the strand, he spied a male and female phoca sprawling on a rock a few yards out at sea. The rougher animal, raising himself on his tail and fins, thus addressed the astonished man in the dialect spoken in these islands, ""You deprived me of her whom I was to make my companion; and it was only yesternight that I discovered her outer garment, the loss of which obliged her to be your wife. I bear no malice, as you were kind to her in your own fashion; besides, my heart is too full of joy to hold any malice. Look on your wife for the last time. "" The other seal glanced at him with all the shyness and sorrow she could force into her now uncouth features; but when the bereaved husband rushed toward the rock to secure his lost treasure, she and her companion were in the water on the other side of it in a moment, and the poor fisherman was obliged to return sadly to his motherless children and desolate home.",0.707952322896525,0.707952322896525,0.0,0.0
samples-45100,"Herman Perk and the Seal It was believed at one time that the Finns [Sami] frequently came over to Shetland taking the form of seals. In this connection a remarkable tale was told in Papa Stoor [""Big Priest"" Island]. The island is in the middle of the sea, close to the land and surrounded by it on all sides. A hill ran ahead of the island, and looked down upon it from the tops of mountains. Spooky old times everybody! When the sea rose the roof of the hut came down upon the people, the men in the stone tower behind the great mountain, and the little people on the flintstone roofs. The roofs were made of a stone taken from the churchyard. The people on the roofs were able to get houses up in a short time, but it was very difficult to get heavy timber trees such as willows and oaks into the city. The sledge with theched, the man pulled up his reindeer and rode away with the sledge. He had to pass a certain gate of iron and steel, and he entered the city. When he had gone a long way the iron gate was built around him; and then he went around the outside of the sledge, and inside the city. Now the sledge was entered, the footstool was laid in the middle of the platform, and the cots were spread out. He had not gone very far when the fox, who was near the door, saw him sitting at the entrance. Thought he, "" Now I'll have some supper and fun, for I'm hungry and thirsty; "" And he brought the pig trough and swept out some supper by it. The ghost's wife was frightened and ran away",0.5930986693695619,0.6930986693695619,-0.1,0.0
samples-74600,,0.625,0.625,0.0,0.0
samples-74600,"Saint George's Banner When Count Ludwig of Thüringen went with Emperor Friedrich to Palestine, God sent to him from heaven the banner of the knight Saint George, as a reward for his charity and good works. The banner was brought to the Wartburg, and afterwards to the castle Tharand in Meissen. In 1190 fire broke out in the castle, and many people saw the banner fly out of the fire and through a window. However, no one saw what became of the banner. To commemorate this miracle the Saint George Church was later built in Eisenach.",0.8413083921807984,0.8413083921807984,0.0,0.0
samples-74600,"Saint George Before there were any Counts of Mansfeld, a knight by the name of George lived in Mansfeld Castle. A lindorm lived on a hill outside the city (in the direction of Eisleben), and even today this hill is called Lindberg. To save their own lives, the inhabitants had to give a maiden to the lindorm every day as a tribute. Soon there were no more virgins to be found in the little city, and the lindorm demanded the knight's daughter. The following morning the knight himself challenged the dragon and slew him, freeing the city. Henceforth he was called Saint George, instead of George. As a memorial the image of him killing the dragon was carved in stone above the Mansfeld church entrance, and can be seen even today.",0.8221534074607134,0.8221534074607134,0.0,0.0
samples-74600,"The Lindorm at Frankenstein Castle The extensive ruins of Frankenstein Castle lie above the village of Eberstadt, two hours from Darmstadt. There lived there a knight named Hans, although others say his name was George. In the village there flowed a spring from which the peasants drew their water, and water from there was also carried up to the castle. A fearsome lindorm lived next to the spring, and he demanded the sacrifice of a not-too-small animal -- a sheep, a dog, a calf, or a hog, and as long as he had these to eat, anyone could come to the spring. But if these failed, he devoured the people who came to the spring. Finally the Knight of Frankenstein decided to free the village and the region of this dangerous monster. He armed himself and fought with the lindorm, who fiercely defended himself, spitting out as much fire as was possible. Finally the knight struck off the lindorm's head, but the dragon's pointed tail wrapped itself around the knight, sticking him where he was not covered by his armor: in the hollow of his knee. The lindorm's entire body was poisonous -- both inside and outside, and thus the brave Knight of Frankenstein died from the dragon's poison. Afterward he was buried with his forefathers in the church at Niederbeerbach (others say it was at Oberbeerbach), where the Frankensteiners have beautiful grave monuments. There they built a stately monument for the knight, life-sized and equipped with armor, sword, and mace. He is depicted standing on the lindorm, whose tail is pointed at the hollow of the knight's knee. Angels are crowning him: an authentic image of the Christian martyr and saint, the knight Saint George.",0.7475492086445381,0.7475492086445381,0.0,0.0
samples-74600,"The Dragon In ancient times a fiery dragon came to the area above the village of Ebringen and disappeared into a cave on the southern slope of Schönberg Mountain. The heathen population revered the dragon as a god, to whom from time to time a human sacrifice had to be presented for its nourishment. Finally the lot fell on the charming and youthful daughter of the prince who resided at Schneeburg Castle. At the same time there lived at the foot of Schönberg Mountain a young knight who had secretly converted to Christianity. When he learned of the horrible fate awaiting the prince's daughter he bravely resolved to kill the all-powerful dragon. Well armored and with a mighty spear in his right hand, he mounted his valiant steed and, trusting in his god, he advanced toward the hellish beast. Greedily awaiting the fearlessly advancing attacker, the monster lay before his cave, his jaws opened and fuming with poison. The proud and foaming steed reared up, but powerful arms swiftly and surely held the reigns and aimed the spear. Hissing, the death-delivering projectile flew into monster's open throat. The prince and the people received the news of the young knight's brave and liberating deed with jubilation. And with jubilation they praised the battle god who had granted such great power to the warrior. To commemorate the deed, stone crosses were erected on the houses in Ebringen, above which the dragon had formerly flown. Some of these stone crosses still exist on gables in the village. The daring knight, whose name was George, was now revered as a saint, and thus the place where he lived was later called Saint George. Until a short time ago, an annual festival was held there every April 23, the saint's day, and peasants from the region would ride",0.835680538963556,0.835680538963556,0.0,0.0
samples-62300,"""A rich man is wise; a rich man is generous; a rich man is the incarnation of virtue; a rich man is thought much of, and has no end of friends. But if his money go, everything else goes with it. "" So this Bhudhara having lost everything that he possessed except some weights and scales, went away to another country, leaving the relics of this property in the care of a friend, who was also a merchant. After a time he made another fortune and returned to his own country. The first thing he did was to go to another country. When he came to his own country, the first thing he did was to go to another country. The second thing he did was to build houses and to own a great many sheep. Indeed, it went so well that he had no work allowed to go to daylight. Every house he built was larger than the last. There was only one poor house, and at the end of it all the sheep ran out of the house. Glided through the earth, taken by the feet of a man, and let fall. For what purpose was this building done? To hold sheep, that may eat up weights and scales. In former times the land had many wolves, and they used to come and bite and scratch the farmer's cattle. Then the farmer, being brave, slipped in through a hole in the boundary wall, and caught the wolf that was about to destroy him. Now the latter, when he thinks about it, thinks about the wolf in the foal, and that he himself suffers from some kind of curse, and that his cattle come to grief like sheep. Then in the evening he himself suffers like a sheep, and the farmer's wife his faithful dog. After that the stranger suffers like a dog, and then the traveler, and then the farmer's wife, and then the best of all: the man, who gave the shirt to the shepherd, becomes a dog again, and the old man, who gave the flax to the flax manufacturer, becomes the chattiez l'isprogneach , or pipegnigh bhrogan , ""wise man"" in Gaelic, and the psalmster, ""wise woman. """,0.016766651227467427,0.7167666512274675,-0.6000000000000001,-0.1
samples-62300,"The Fairies' Hill There is a green hill above Kintraw, known as the Fairies' Hill, of which the following story is told. Many years ago, the wife of the farmer at Kintraw fell ill and died, leaving two or three young children. The Sunday after the funeral the farmer and his servants went to church, leaving the children at home in charge of the eldest, a girl of about ten years of age. On the farmer's return the children told him their mother had been to see them, and had combed their hair and dressed them. As they still persisted in their statement after being remonstrated with, they were punished for telling what was not true. The following Sunday the same thing occurred again. The father now told the children, if their mother came again, they were in inquire of her why she came. Next Sunday, when she reappeared, the eldest child put her father's question to her, when the mother told them she had been carried off by the ""Good People"" ( Daione Sìth ), and could only get away for an hour or two on Sundays, and should her coffin be opened it would be found to contain only a withered leaf. The farmer, much perplexed, went to the minister for advice, who scoffed at the idea of any supernatural connection with the children's story, ridiculed the existence of ""Good People,"" and would not allow the coffin to be opened. The matter was therefore allowed to rest. But, some little time after, the minister, who had gone to Lochgilphead for the day, was found lying dead near the Fairies' Hill, a victim, many people thought, to the indignation of the Fairy world he had laughed at.",0.698556844145248,0.798556844145248,-0.1,0.0
samples-62300,"The Stolen Lady John Roy, who lived in Glenbroun, in the parish of Abernethy, being out one night on the hills in search of his cattle, met a troop of fairies, who seemed to have got a prize of some sort or other. Recollecting that the fairies are obliged to exchange whatever they may have with any one who offers them anything, however low in value, for it, he flung his bonnet to them, crying Shuis slo slumus sheen ( i. e . , mine is yours and yours is mine). The fairies dropped their booty, which proved to be a Sassenach (English) lady whom the dwellers of Shian of Coir-laggac had carried away from her own country, leaving a stock in her place which, of course, died and was buried. John brought her home, and she lived for many years in his house. ""It happened, however, in the course of time,"" said the",0.5904518884360243,0.6904518884360242,-0.1,0.0
